,Species,Dead_Alive,Gear,SCL_notch,SCL_tip,SCW,CCL_notch,TestLevel_Before,Entangled
343,Loggerhead,Alive,Pound net,64.4,66.3,52.0,71.0,155.4,Free
344,Loggerhead,Alive,Pound net,64.4,66.3,52.0,71.0,155.4,Free
345,Loggerhead,Alive,Pound net,54.9,55.6,44.7,60.7,155.4,Free
346,Loggerhead,Alive,Pound net,54.9,55.6,44.7,60.7,155.4,Free
347,Green,Alive,Pound net,27.4,27.7,21.3,29.1,78.7,Free
348,Green,Alive,Pound net,27.4,27.7,21.3,29.1,78.7,Free
349,Green,Alive,Pound net,29.8,30.3,24.6,31.4,78.7,Free
350,Green,Alive,Pound net,29.8,30.3,24.6,31.4,78.7,Free
351,Green,Alive,Pound net,29.8,30.3,24.6,31.4,78.7,Free
352,Green,Alive,Pound net,29.8,30.3,24.6,31.4,78.7,Free
353,Green,Alive,Pound net,29.8,30.3,24.6,31.4,78.7,Free
354,Green,Alive,Pound net,29.8,30.3,24.6,31.4,78.7,Free
355,Green,Alive,Pound net,29.8,30.3,24.6,31.4,78.7,Free
356,Green,Alive,Pound net,29.8,30.3,24.6,31.4,78.7,Free
357,Loggerhead,Alive,Pound net,56.3,57.0,44.8,60.9,155.4,Free
358,Loggerhead,Alive,Pound net,56.3,57.0,44.8,60.9,155.4,Free
359,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
360,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
361,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
362,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
363,Loggerhead,Alive,Pound net,58.2,58.7,47.7,63.4,35.9,Free
364,Loggerhead,Alive,Pound net,58.2,58.7,47.7,63.4,35.9,Free
365,Loggerhead,Alive,Pound net,57.4,58.7,47.2,62.4,155.4,Free
366,Loggerhead,Alive,Pound net,57.4,58.7,47.2,62.4,155.4,Free
367,Loggerhead,Alive,Pound net,68.7,69.3,56.8,72.9,155.4,Free
368,Loggerhead,Alive,Pound net,68.7,69.3,56.8,72.9,155.4,Free
369,Kemps_Ridley,Alive,Pound net,38.7,42.5,30.8,40.650000000000006,110.9,Free
370,Kemps_Ridley,Alive,Pound net,38.7,42.5,30.8,40.650000000000006,110.9,Free
371,Loggerhead,Dead,Pound net,46.6,46.9,39.7,50.0,42.8,Free
372,Loggerhead,Dead,Pound net,46.6,46.9,39.7,50.0,42.8,Free
373,Loggerhead,Alive,Pound net,58.5,59.5,48.0,63.5,240.0,Free
374,Loggerhead,Alive,Pound net,58.5,59.5,48.0,63.5,240.0,Free
375,Loggerhead,Alive,Pound net,61.0,62.5,49.7,67.8,155.4,Free
376,Loggerhead,Alive,Pound net,61.0,62.5,49.7,67.8,155.4,Free
377,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
378,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
379,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
380,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
381,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
382,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
383,Loggerhead,Alive,Pound net,74.6,75.8,63.2,77.8,155.4,Free
384,Loggerhead,Alive,Pound net,74.6,75.8,63.2,77.8,155.4,Free
385,Loggerhead,Alive,Pound net,74.6,75.8,63.2,77.8,155.4,Free
386,Loggerhead,Alive,Pound net,74.6,75.8,63.2,77.8,155.4,Free
387,Loggerhead,Alive,Pound net,74.6,75.8,63.2,77.8,155.4,Free
388,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
389,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
390,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
391,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
392,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
393,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
394,Loggerhead,Alive,Pound net,77.7,77.8,68.2,86.0,155.4,Free
395,Loggerhead,Alive,Pound net,77.7,77.8,68.2,86.0,155.4,Free
396,Loggerhead,Alive,Pound net,77.7,77.8,68.2,86.0,155.4,Free
397,Loggerhead,Alive,Pound net,77.7,77.8,68.2,86.0,155.4,Free
398,Loggerhead,Alive,Pound net,77.7,77.8,68.2,86.0,155.4,Free
399,Loggerhead,Alive,Pound net,77.7,77.8,68.2,86.0,155.4,Free
400,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
401,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
402,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
403,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
404,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
405,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
406,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
407,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
408,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
409,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
410,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
411,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
412,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
413,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
414,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
415,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
416,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
417,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
418,Loggerhead,Alive,Pound net,44.5,45.2,35.8,47.5,155.4,Free
419,Loggerhead,Alive,Pound net,44.5,45.2,35.8,47.5,155.4,Free
420,Loggerhead,Alive,Pound net,57.5,58.7,47.7,62.5,213.0,Free
421,Loggerhead,Alive,Pound net,57.5,58.7,47.7,62.5,213.0,Free
422,Loggerhead,Alive,Pound net,57.3,58.2,47.6,61.6,155.4,Free
423,Loggerhead,Alive,Pound net,57.3,58.2,47.6,61.6,155.4,Free
424,Loggerhead,Alive,Gill net,62.7,63.9,55.0,68.3,155.4,Free
425,Loggerhead,Alive,Gill net,62.7,63.9,55.0,68.3,155.4,Free
426,Loggerhead,Alive,Pound net,62.8,64.6,55.2,67.1,155.4,Free
427,Loggerhead,Alive,Pound net,62.8,64.6,55.2,67.1,155.4,Free
428,Loggerhead,Alive,Pound net,44.5,45.7,37.3,48.4,155.4,Free
429,Loggerhead,Alive,Pound net,44.5,45.7,37.3,48.4,155.4,Free
430,Loggerhead,Alive,Pound net,44.5,45.7,37.3,48.4,155.4,Free
431,Loggerhead,Alive,Pound net,44.5,45.7,37.3,48.4,155.4,Free
432,Green,Alive,Pound net,27.0,27.2,20.1,28.6,78.7,Free
433,Loggerhead,Alive,Pound net,59.3,60.0,47.8,64.0,155.4,Free
434,Loggerhead,Alive,Pound net,59.3,60.0,47.8,64.0,155.4,Free
435,Loggerhead,Alive,Pound net,54.4,55.4,46.5,62.0,155.4,Free
436,Loggerhead,Alive,Pound net,54.4,55.4,46.5,62.0,155.4,Free
437,Loggerhead,Alive,Pound net,70.2,71.2,59.9,77.5,155.4,Free
438,Loggerhead,Alive,Pound net,70.2,71.2,59.9,77.5,155.4,Free
439,Loggerhead,Alive,Pound net,59.6,61.7,48.4,65.0,155.4,Free
440,Loggerhead,Alive,Pound net,59.6,61.7,48.4,65.0,155.4,Free
441,Loggerhead,Alive,Pound net,67.4,68.7,59.7,73.0,155.4,Free
442,Loggerhead,Alive,Pound net,67.4,68.7,59.7,73.0,155.4,Free
443,Loggerhead,Alive,Pound net,54.3,55.4,47.2,54.7,155.4,Free
444,Loggerhead,Alive,Pound net,54.3,55.4,47.2,54.7,155.4,Free
445,Green,Alive,Pound net,29.3,29.3,23.5,31.0,78.7,Free
446,Green,Alive,Pound net,29.3,29.3,23.5,31.0,78.7,Free
447,Loggerhead,Alive,Pound net,64.4,65.0,57.2,69.3,155.4,Free
448,Loggerhead,Alive,Pound net,64.4,65.0,57.2,69.3,155.4,Free
449,Loggerhead,Alive,Pound net,56.8,57.3,59.0,64.0,155.4,Free
450,Loggerhead,Alive,Pound net,56.8,57.3,59.0,64.0,155.4,Free
451,Green,Alive,Pound net,32.8,33.6,26.3,34.2,78.7,Free
452,Green,Alive,Pound net,32.8,33.6,26.3,34.2,78.7,Free
453,Green,Alive,Pound net,32.8,33.6,26.3,34.2,78.7,Free
454,Green,Alive,Pound net,32.8,33.6,26.3,34.2,78.7,Free
455,Green,Alive,Pound net,32.8,33.6,26.3,34.2,78.7,Free
456,Green,Alive,Pound net,32.8,33.6,26.3,34.2,78.7,Free
457,Loggerhead,Alive,Pound net,59.5,60.8,49.6,65.0,155.4,Free
458,Loggerhead,Alive,Pound net,59.5,60.8,49.6,65.0,155.4,Free
459,Green,Alive,Pound net,33.4,33.5,27.3,34.9,78.7,Free
460,Green,Alive,Pound net,33.4,33.5,27.3,34.9,78.7,Free
461,Loggerhead,Alive,Pound net,63.0,64.9,55.4,69.0,155.4,Free
462,Loggerhead,Alive,Pound net,63.0,64.9,55.4,69.0,155.4,Free
463,Loggerhead,Alive,Pound net,62.3,56.2,49.0,67.5,155.4,Free
464,Loggerhead,Alive,Pound net,62.3,56.2,49.0,67.5,155.4,Free
465,Loggerhead,Alive,Pound net,47.7,49.2,40.8,52.0,155.4,Free
466,Loggerhead,Alive,Pound net,47.7,49.2,40.8,52.0,155.4,Free
467,Green,Alive,Pound net,73.2,75.4,60.2,79.0,78.7,Free
468,Green,Alive,Pound net,73.2,75.4,60.2,79.0,78.7,Free
469,Loggerhead,Alive,Pound net,63.8,66.4,64.2,68.8,155.4,Free
470,Loggerhead,Alive,Pound net,63.8,66.4,64.2,68.8,155.4,Free
471,Loggerhead,Alive,Pound net,64.8,64.8,53.9,71.1,155.4,Free
472,Loggerhead,Alive,Pound net,64.8,64.8,53.9,71.1,155.4,Free
473,Green,Alive,Pound net,29.8,30.2,24.4,30.7,78.7,Free
474,Green,Alive,Pound net,29.8,30.2,24.4,30.7,78.7,Free
475,Loggerhead,Alive,Pound net,84.5,88.0,67.0,91.0,155.4,Free
476,Loggerhead,Alive,Pound net,84.5,88.0,67.0,91.0,155.4,Free
477,Loggerhead,Alive,Pound net,89.0,91.1,71.0,95.5,155.4,Free
478,Loggerhead,Alive,Pound net,89.0,91.1,71.0,95.5,155.4,Free
479,Loggerhead,Alive,Pound net,52.4,52.6,43.2,54.7,155.4,Free
480,Loggerhead,Alive,Pound net,52.4,52.6,43.2,54.7,155.4,Free
481,Loggerhead,Alive,Pound net,57.2,58.3,45.4,62.8,155.4,Free
482,Loggerhead,Alive,Pound net,57.2,58.3,45.4,62.8,155.4,Free
483,Loggerhead,Alive,Pound net,63.0,63.8,54.0,69.5,155.4,Free
484,Loggerhead,Alive,Pound net,63.0,63.8,54.0,69.5,155.4,Free
485,Loggerhead,Alive,Pound net,72.0,73.0,58.4,75.0,155.4,Free
486,Loggerhead,Alive,Pound net,72.0,73.0,58.4,75.0,155.4,Free
487,Loggerhead,Dead,Pound net,57.4,58.2,55.9,63.0,155.4,Free
488,Loggerhead,Dead,Pound net,57.4,58.2,55.9,63.0,155.4,Free
489,Loggerhead,Dead,Dead Stranding,62.3,63.6,52.2,63.0,155.4,Free
490,Loggerhead,Dead,Dead Stranding,62.3,63.6,52.2,63.0,155.4,Free
491,Loggerhead,Dead,Dead Stranding,62.3,63.6,52.2,63.0,155.4,Free
492,Loggerhead,Dead,Dead Stranding,62.3,63.6,52.2,63.0,155.4,Free
493,Loggerhead,Alive,Pound net,50.1,50.6,42.5,53.0,155.4,Free
494,Loggerhead,Alive,Pound net,50.1,50.6,42.5,53.0,155.4,Free
495,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
496,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
497,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
498,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
499,Loggerhead,Dead,Pound net,61.6,63.1,54.0,67.2,155.4,Free
500,Loggerhead,Dead,Pound net,61.6,63.1,54.0,67.2,155.4,Free
501,Loggerhead,Alive,Pound net,52.1,52.6,44.7,56.0,155.4,Free
502,Loggerhead,Alive,Pound net,52.1,52.6,44.7,56.0,155.4,Free
503,Green,Alive,Pound net,30.0,30.6,24.2,31.5,78.7,Free
504,Green,Dead,Pound net,28.2,28.8,23.7,29.2,78.7,Free
505,Green,Dead,Pound net,28.2,28.8,23.7,29.2,78.7,Free
506,Green,Dead,Dead Stranding,28.2,28.8,23.7,29.2,78.7,Free
507,Green,Dead,Dead Stranding,28.2,28.8,23.7,29.2,78.7,Free
508,Loggerhead,Dead,Pound net,48.6,50.6,46.8,54.0,155.4,Free
509,Loggerhead,Dead,Pound net,48.6,50.6,46.8,54.0,155.4,Free
510,Loggerhead,Dead,Gill net,62.3,57.6,47.5,67.5,155.4,Entangled
511,Loggerhead,Dead,Gill net,62.3,57.6,47.5,67.5,155.4,Entangled
512,Loggerhead,Dead,Gill net,62.3,57.6,47.5,67.5,155.4,Entangled
513,Loggerhead,Dead,Gill net,62.3,57.6,47.5,67.5,155.4,Entangled
514,Loggerhead,Alive,Pound net,56.8,57.5,48.1,61.0,155.4,Free
515,Loggerhead,Alive,Pound net,56.8,57.5,48.1,61.0,155.4,Free
516,Green,Alive,Pound net,35.6,35.9,28.6,37.7,78.7,Free
517,Green,Alive,Pound net,35.6,35.9,28.6,37.7,78.7,Free
518,Loggerhead,Alive,Pound net,67.5,68.5,55.0,75.4,337.0,Free
519,Loggerhead,Alive,Pound net,67.5,68.5,55.0,75.4,337.0,Free
520,Green,Alive,Pound net,28.1,28.6,22.9,29.8,78.7,Free
521,Green,Alive,Pound net,28.1,28.6,22.9,29.8,78.7,Free
522,Loggerhead,Alive,Pound net,61.1,61.4,52.3,66.0,155.4,Free
523,Loggerhead,Alive,Pound net,61.1,61.4,52.3,66.0,155.4,Free
524,Kemps_Ridley,Alive,Pound net,29.5,29.8,27.2,31.8,15.8,Free
525,Kemps_Ridley,Alive,Pound net,29.5,29.8,27.2,31.8,15.8,Free
526,Loggerhead,Alive,Pound net,56.1,56.4,48.0,63.0,155.4,Free
527,Loggerhead,Alive,Pound net,56.1,56.4,48.0,63.0,155.4,Free
528,Loggerhead,Alive,Pound net,60.9,62.9,51.2,65.8,155.4,Free
529,Loggerhead,Alive,Pound net,60.9,62.9,51.2,65.8,155.4,Free
530,Green,Alive,Pound net,36.5,37.1,30.2,38.4,78.7,Free
531,Green,Alive,Pound net,36.5,37.1,30.2,38.4,78.7,Free
532,Loggerhead,Alive,Pound net,63.8,64.5,53.2,68.0,155.4,Free
533,Loggerhead,Alive,Pound net,63.8,64.5,53.2,68.0,155.4,Free
534,Loggerhead,Alive,Pound net,55.6,57.2,46.2,59.9,46.4,Free
535,Loggerhead,Alive,Pound net,55.6,57.2,46.2,59.9,46.4,Free
536,Kemps_Ridley,Alive,Pound net,53.3,55.6,54.6,58.7,110.9,Free
537,Kemps_Ridley,Alive,Pound net,53.3,55.6,54.6,58.7,110.9,Free
538,Loggerhead,Alive,Pound net,60.0,61.2,47.8,64.5,155.4,Free
539,Loggerhead,Alive,Pound net,60.0,61.2,47.8,64.5,155.4,Free
540,Loggerhead,Alive,Pound net,65.3,67.3,55.6,71.5,155.4,Free
541,Loggerhead,Alive,Pound net,65.3,67.3,55.6,71.5,155.4,Free
542,Kemps_Ridley,Alive,Pound net,49.8,50.4,47.7,52.5,110.9,Free
543,Kemps_Ridley,Alive,Pound net,49.8,50.4,47.7,52.5,110.9,Free
544,Loggerhead,Alive,Pound net,54.3,55.2,47.7,58.9,155.4,Free
545,Loggerhead,Alive,Pound net,54.3,55.2,47.7,58.9,155.4,Free
546,Loggerhead,Dead,Pound net,50.0,50.7,41.0,52.5,155.4,Free
547,Loggerhead,Dead,Pound net,50.0,50.7,41.0,52.5,155.4,Free
548,Loggerhead,Dead,Dead Stranding,62.3,53.5,44.7,67.5,155.4,Free
549,Loggerhead,Dead,Dead Stranding,62.3,53.5,44.7,67.5,155.4,Free
550,Loggerhead,Dead,Dead Stranding,62.3,53.5,44.7,67.5,155.4,Free
551,Loggerhead,Dead,Dead Stranding,62.3,53.5,44.7,67.5,155.4,Free
552,Kemps_Ridley,Alive,Pound net,43.7,44.3,42.7,46.5,110.9,Free
553,Kemps_Ridley,Alive,Pound net,43.7,44.3,42.7,46.5,110.9,Free
554,Kemps_Ridley,Alive,Pound net,38.7,39.1,36.7,40.650000000000006,110.9,Free
555,Kemps_Ridley,Alive,Pound net,38.7,39.1,36.7,40.650000000000006,110.9,Free
556,Kemps_Ridley,Alive,Pound net,38.7,39.1,36.7,40.650000000000006,110.9,Free
557,Kemps_Ridley,Alive,Pound net,38.7,39.1,36.7,40.650000000000006,110.9,Free
558,Loggerhead,Alive,Pound net,66.5,68.5,53.6,71.0,155.4,Free
559,Loggerhead,Alive,Pound net,66.5,68.5,53.6,71.0,155.4,Free
560,Loggerhead,Alive,Pound net,51.2,53.5,45.0,55.0,155.4,Free
561,Loggerhead,Alive,Pound net,51.2,53.5,45.0,55.0,155.4,Free
562,Loggerhead,Alive,Pound net,68.8,70.8,58.8,75.9,155.4,Free
563,Loggerhead,Alive,Pound net,68.8,70.8,58.8,75.9,155.4,Free
564,Loggerhead,Alive,Pound net,68.8,70.8,58.8,75.9,155.4,Free
565,Loggerhead,Alive,Pound net,68.8,70.8,58.8,75.9,155.4,Free
566,Loggerhead,Alive,Pound net,55.1,56.3,47.7,59.8,155.4,Free
567,Loggerhead,Alive,Pound net,55.1,56.3,47.7,59.8,155.4,Free
568,Loggerhead,Alive,Pound net,57.2,60.0,50.2,62.9,155.4,Free
569,Loggerhead,Alive,Pound net,57.2,60.0,50.2,62.9,155.4,Free
570,Loggerhead,Alive,Pound net,59.2,60.3,50.1,62.5,155.4,Free
571,Loggerhead,Alive,Pound net,59.2,60.3,50.1,62.5,155.4,Free
572,Loggerhead,Alive,Pound net,59.2,60.3,50.1,62.5,155.4,Free
573,Loggerhead,Alive,Pound net,59.2,60.3,50.1,62.5,155.4,Free
574,Loggerhead,Alive,Pound net,67.9,68.9,55.7,72.2,155.4,Free
575,Loggerhead,Alive,Pound net,67.9,68.9,55.7,72.2,155.4,Free
576,Loggerhead,Alive,Pound net,67.9,68.9,55.7,72.2,155.4,Free
577,Loggerhead,Alive,Pound net,67.9,68.9,55.7,72.2,155.4,Free
578,Loggerhead,Alive,Pound net,69.6,70.5,55.5,74.3,579.1,Free
579,Loggerhead,Alive,Pound net,69.6,70.5,55.5,74.3,579.1,Free
580,Loggerhead,Alive,Pound net,69.6,70.5,55.5,74.3,579.1,Free
581,Loggerhead,Alive,Pound net,69.6,70.5,55.5,74.3,579.1,Free
582,Loggerhead,Alive,Pound net,62.3,70.6,55.6,67.5,875.9,Free
583,Loggerhead,Alive,Pound net,62.3,70.6,55.6,67.5,875.9,Free
584,Loggerhead,Alive,Pound net,62.3,70.6,55.6,67.5,875.9,Free
585,Loggerhead,Alive,Pound net,62.3,70.6,55.6,67.5,875.9,Free
586,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
587,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
588,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
589,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
590,Loggerhead,Alive,Pound net,45.7,46.0,38.2,49.0,155.4,Free
591,Loggerhead,Alive,Pound net,45.7,46.0,38.2,49.0,155.4,Free
592,Loggerhead,Alive,Pound net,63.3,64.8,50.9,69.1,155.4,Free
593,Loggerhead,Alive,Pound net,63.3,64.8,50.9,69.1,155.4,Free
594,Loggerhead,Alive,Pound net,58.7,59.0,54.0,60.5,155.4,Free
595,Loggerhead,Alive,Pound net,58.7,59.0,54.0,60.5,155.4,Free
596,Loggerhead,Alive,Pound net,65.6,67.2,51.8,70.3,155.4,Free
597,Loggerhead,Alive,Pound net,65.6,67.2,51.8,70.3,155.4,Free
598,Loggerhead,Alive,Pound net,57.2,58.1,51.5,62.7,7.1,Free
599,Loggerhead,Alive,Pound net,57.2,58.1,51.5,62.7,7.1,Free
600,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
601,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
602,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
603,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
604,Green,Alive,Pound net,32.7,33.1,27.8,34.9,78.7,Free
605,Green,Alive,Pound net,32.7,33.1,27.8,34.9,78.7,Free
606,Loggerhead,Alive,Pound net,53.4,54.6,52.2,57.2,155.4,Free
607,Loggerhead,Alive,Pound net,53.4,54.6,52.2,57.2,155.4,Free
608,Loggerhead,Alive,Pound net,48.7,49.7,41.6,52.5,155.4,Free
609,Loggerhead,Alive,Pound net,48.7,49.7,41.6,52.5,155.4,Free
610,Loggerhead,Dead,Pound net,51.2,53.5,43.9,57.5,155.4,Free
611,Loggerhead,Dead,Pound net,51.2,53.5,43.9,57.5,155.4,Free
612,Loggerhead,Dead,Pound net,57.1,58.9,46.3,62.3,155.4,Free
613,Loggerhead,Dead,Pound net,57.1,58.9,46.3,62.3,155.4,Free
614,Loggerhead,Dead,Pound net,57.1,58.9,46.3,62.3,155.4,Free
615,Loggerhead,Dead,Pound net,57.1,58.9,46.3,62.3,155.4,Free
616,Loggerhead,Dead,Pound net,58.3,59.1,48.0,62.5,155.4,Free
617,Loggerhead,Dead,Pound net,58.3,59.1,48.0,62.5,155.4,Free
618,Loggerhead,Dead,Pound net,58.3,59.1,48.0,62.5,155.4,Free
619,Loggerhead,Dead,Pound net,58.3,59.1,48.0,62.5,155.4,Free
620,Loggerhead,Dead,Pound net,60.3,61.5,47.8,64.7,155.4,Free
621,Loggerhead,Dead,Pound net,60.3,61.5,47.8,64.7,155.4,Free
622,Loggerhead,Dead,Pound net,60.3,61.5,47.8,64.7,155.4,Free
623,Loggerhead,Dead,Pound net,60.3,61.5,47.8,64.7,155.4,Free
624,Loggerhead,Dead,Pound net,64.1,65.8,50.4,70.3,375.0,Free
625,Loggerhead,Dead,Pound net,64.1,65.8,50.4,70.3,375.0,Free
626,Loggerhead,Dead,Pound net,64.1,65.8,50.4,70.3,375.0,Free
627,Loggerhead,Dead,Pound net,64.1,65.8,50.4,70.3,375.0,Free
628,Loggerhead,Dead,Pound net,69.3,71.6,54.7,74.8,155.4,Entangled
629,Loggerhead,Dead,Pound net,69.3,71.6,54.7,74.8,155.4,Entangled
630,Loggerhead,Dead,Pound net,69.3,71.6,54.7,74.8,155.4,Entangled
631,Loggerhead,Dead,Pound net,69.3,71.6,54.7,74.8,155.4,Entangled
632,Loggerhead,Alive,Pound net,65.9,67.3,56.3,72.2,155.4,Free
633,Loggerhead,Alive,Pound net,65.9,67.3,56.3,72.2,155.4,Free
634,Loggerhead,Alive,Pound net,54.7,55.9,45.0,60.4,155.4,Free
635,Loggerhead,Alive,Pound net,54.7,55.9,45.0,60.4,155.4,Free
636,Loggerhead,Alive,Pound net,57.1,58.6,52.2,61.5,155.4,Free
637,Loggerhead,Alive,Pound net,57.1,58.6,52.2,61.5,155.4,Free
638,Loggerhead,Alive,Pound net,54.8,56.0,47.2,59.6,49.1,Free
639,Loggerhead,Alive,Pound net,54.8,56.0,47.2,59.6,49.1,Free
640,Loggerhead,Alive,Pound net,57.5,58.2,48.0,61.0,155.4,Free
641,Loggerhead,Alive,Pound net,57.5,58.2,48.0,61.0,155.4,Free
642,Green,Alive,Pound net,46.1,46.7,37.7,48.9,78.7,Free
643,Green,Alive,Pound net,46.1,46.7,37.7,48.9,78.7,Free
644,Loggerhead,Alive,Pound net,52.5,53.9,53.5,57.2,317.0,Free
645,Loggerhead,Alive,Pound net,52.5,53.9,53.5,57.2,317.0,Free
646,Loggerhead,Alive,Pound net,56.1,57.0,46.2,60.0,155.4,Free
647,Loggerhead,Alive,Pound net,56.1,57.0,46.2,60.0,155.4,Free
648,Loggerhead,Alive,Pound net,58.6,59.2,47.9,64.8,155.4,Free
649,Loggerhead,Alive,Pound net,58.6,59.2,47.9,64.8,155.4,Free
650,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
651,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
652,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
653,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
654,Loggerhead,Alive,Pound net,55.6,57.2,47.1,60.1,155.4,Free
655,Loggerhead,Alive,Pound net,55.6,57.2,47.1,60.1,155.4,Free
656,Loggerhead,Alive,Pound net,76.3,77.5,63.2,85.1,155.4,Free
657,Loggerhead,Alive,Pound net,76.3,77.5,63.2,85.1,155.4,Free
658,Loggerhead,Alive,Pound net,51.5,52.7,45.7,55.5,155.4,Free
659,Loggerhead,Alive,Pound net,51.5,52.7,45.7,55.5,155.4,Free
660,Loggerhead,Alive,Pound net,56.8,57.3,47.0,62.5,155.4,Free
661,Loggerhead,Alive,Pound net,56.8,57.3,47.0,62.5,155.4,Free
662,Loggerhead,Alive,Pound net,54.5,55.0,47.0,68.5,155.4,Free
663,Loggerhead,Alive,Pound net,54.5,55.0,47.0,68.5,155.4,Free
664,Green,Alive,Pound net,29.5,30.0,22.6,29.0,78.7,Free
665,Green,Alive,Pound net,29.5,30.0,22.6,29.0,78.7,Free
666,Loggerhead,Alive,Pound net,59.5,60.7,49.2,64.4,230.0,Free
667,Loggerhead,Alive,Pound net,59.5,60.7,49.2,64.4,230.0,Free
668,Loggerhead,Alive,Pound net,59.5,60.7,49.2,64.4,230.0,Free
669,Loggerhead,Alive,Pound net,59.5,60.7,49.2,64.4,230.0,Free
670,Green,Alive,Pound net,31.5,32.3,25.4,31.8,78.7,Free
671,Green,Alive,Pound net,31.5,32.3,25.4,31.8,78.7,Free
672,Loggerhead,Alive,Pound net,65.1,66.5,54.9,69.9,155.4,Free
673,Loggerhead,Alive,Pound net,65.1,66.5,54.9,69.9,155.4,Free
674,Loggerhead,Alive,Pound net,66.0,67.0,56.8,72.0,155.4,Free
675,Loggerhead,Alive,Pound net,66.0,67.0,56.8,72.0,155.4,Free
676,Green,Alive,Pound net,34.9,35.5,28.5,37.5,203.0,Free
677,Green,Alive,Pound net,34.9,35.5,28.5,37.5,203.0,Free
678,Loggerhead,Alive,Pound net,47.0,48.2,40.7,51.9,155.4,Free
679,Loggerhead,Alive,Pound net,47.0,48.2,40.7,51.9,155.4,Free
680,Green,Alive,Pound net,34.2,34.0,25.6,36.3,78.7,Free
681,Green,Alive,Pound net,34.2,34.0,25.6,36.3,78.7,Free
682,Green,Alive,Pound net,32.0,32.5,27.7,34.0,78.7,Free
683,Green,Alive,Pound net,32.0,32.5,27.7,34.0,78.7,Free
684,Loggerhead,Alive,Pound net,62.3,64.2,53.4,67.7,189.0,Free
